campaign	source_path	line	event_class	matched_token	source_evidence	ownership_unit	review_status
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4452	callback-or-async	callback_param	auto cb = reinterpret_cast<Cb*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4453	construction-or-allocation	Acquire	(*cb)(static_cast<RequestDeviceStatus>(status), Device::Acquire(device), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4459	callback-or-async	callback	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4459	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4459	callback-or-async	callback_param	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4460	callback-or-async	callback_param	auto cb = reinterpret_cast<CbChar*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4461	construction-or-allocation	Acquire	(*cb)(static_cast<RequestDeviceStatus>(status), Device::Acquire(device), {detail::StringViewAdapter(message)}, static_cast<T>(userdata_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4464	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4464	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4465	callback-or-async	callbackInfo	callbackInfo.userdata2 = reinterpret_cast<void*>(userdata);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4466	callback-or-async	callbackInfo	auto result = wgpuAdapterRequestDevice(Get(), reinterpret_cast<WGPUDeviceDescriptor const *>(descriptor), callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4475	callback-or-async	CallbackMode	Future Adapter::RequestDevice(DeviceDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4475	callback-or-async	callback	Future Adapter::RequestDevice(DeviceDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4475	callback-or-async	callbackMode	Future Adapter::RequestDevice(DeviceDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4478	callback-or-async	callbackInfo	WGPURequestDeviceCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4479	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4479	callback-or-async	callbackMode	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4481	callback-or-async	callback	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4481	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4481	callback-or-async	callback_param	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4482	callback-or-async	callback_param	auto cb = reinterpret_cast<F*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4483	construction-or-allocation	Acquire	(*cb)(static_cast<RequestDeviceStatus>(status), Device::Acquire(device), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4488	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4488	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4489	callback-or-async	callbackInfo	callbackInfo.userdata2 = nullptr;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4491	callback-or-async	callback	auto* lambda = new L(std::move(callback));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4491	construction-or-allocation	new	auto* lambda = new L(std::move(callback));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4492	callback-or-async	callback	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4492	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4492	callback-or-async	callback_param	callbackInfo.callback = [](WGPURequestDeviceStatus status, WGPUDevice device, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4493	callback-or-async	callback_param	std::unique_ptr<L> the_lambda(reinterpret_cast<L*>(callback_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4494	construction-or-allocation	Acquire	(*the_lambda)(static_cast<RequestDeviceStatus>(status), Device::Acquire(device), {detail::StringViewAdapter(message)});	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4496	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(lambda);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4497	callback-or-async	callbackInfo	callbackInfo.userdata2 = nullptr;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4499	callback-or-async	callbackInfo	auto result = wgpuAdapterRequestDevice(Get(), reinterpret_cast<WGPUDeviceDescriptor const *>(descriptor), callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4561	destruction-or-release	Destroy	void Buffer::Destroy() const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4588	callback-or-async	CallbackMode	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4588	callback-or-async	callback	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4588	callback-or-async	callbackMode	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4588	mapping-or-host-visibility	MapAsync	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4588	mapping-or-host-visibility	MapMode	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4589	callback-or-async	callbackInfo	WGPUBufferMapCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4590	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4590	callback-or-async	callbackMode	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4592	callback-or-async	callback	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4592	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4592	callback-or-async	callback_param	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4593	callback-or-async	callback_param	auto cb = reinterpret_cast<Cb*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4594	mapping-or-host-visibility	MapAsyncStatus	(*cb)(static_cast<MapAsyncStatus>(status), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4600	callback-or-async	callback	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4600	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4600	callback-or-async	callback_param	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4601	callback-or-async	callback_param	auto cb = reinterpret_cast<CbChar*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4602	mapping-or-host-visibility	MapAsyncStatus	(*cb)(static_cast<MapAsyncStatus>(status), {detail::StringViewAdapter(message)}, static_cast<T>(userdata_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4605	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4605	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4606	callback-or-async	callbackInfo	callbackInfo.userdata2 = reinterpret_cast<void*>(userdata);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4607	callback-or-async	callbackInfo	auto result = wgpuBufferMapAsync(Get(), static_cast<WGPUMapMode>(mode), offset, size, callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4616	callback-or-async	CallbackMode	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4616	callback-or-async	callback	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4616	callback-or-async	callbackMode	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4616	mapping-or-host-visibility	MapAsync	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4616	mapping-or-host-visibility	MapMode	Future Buffer::MapAsync(MapMode mode, size_t offset, size_t size, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4619	callback-or-async	callbackInfo	WGPUBufferMapCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4620	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4620	callback-or-async	callbackMode	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4622	callback-or-async	callback	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4622	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4622	callback-or-async	callback_param	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4623	callback-or-async	callback_param	auto cb = reinterpret_cast<F*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4624	mapping-or-host-visibility	MapAsyncStatus	(*cb)(static_cast<MapAsyncStatus>(status), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4629	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4629	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4630	callback-or-async	callbackInfo	callbackInfo.userdata2 = nullptr;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4632	callback-or-async	callback	auto* lambda = new L(std::move(callback));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4632	construction-or-allocation	new	auto* lambda = new L(std::move(callback));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4633	callback-or-async	callback	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4633	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4633	callback-or-async	callback_param	callbackInfo.callback = [](WGPUMapAsyncStatus status, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4634	callback-or-async	callback_param	std::unique_ptr<L> the_lambda(reinterpret_cast<L*>(callback_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4635	mapping-or-host-visibility	MapAsyncStatus	(*the_lambda)(static_cast<MapAsyncStatus>(status), {detail::StringViewAdapter(message)});	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4637	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(lambda);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4638	callback-or-async	callbackInfo	callbackInfo.userdata2 = nullptr;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4640	callback-or-async	callbackInfo	auto result = wgpuBufferMapAsync(Get(), static_cast<WGPUMapMode>(mode), offset, size, callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4652	mapping-or-host-visibility	Unmap	void Buffer::Unmap() const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4698	construction-or-allocation	Acquire	return ComputePassEncoder::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4702	construction-or-allocation	Acquire	return RenderPassEncoder::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4719	synchronization-or-submission	Finish	CommandBuffer CommandEncoder::Finish(CommandBufferDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4721	construction-or-allocation	Acquire	return CommandBuffer::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4807	construction-or-allocation	Acquire	return BindGroupLayout::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4829	construction-or-allocation	CreateBindGroup	BindGroup Device::CreateBindGroup(BindGroupDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4831	construction-or-allocation	Acquire	return BindGroup::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4833	construction-or-allocation	CreateBindGroupLayout	BindGroupLayout Device::CreateBindGroupLayout(BindGroupLayoutDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4835	construction-or-allocation	Acquire	return BindGroupLayout::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4837	construction-or-allocation	CreateBuffer	Buffer Device::CreateBuffer(BufferDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4839	construction-or-allocation	Acquire	return Buffer::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4841	construction-or-allocation	CreateCommandEncoder	CommandEncoder Device::CreateCommandEncoder(CommandEncoderDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4843	construction-or-allocation	Acquire	return CommandEncoder::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4845	construction-or-allocation	CreateComputePipeline	ComputePipeline Device::CreateComputePipeline(ComputePipelineDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4847	construction-or-allocation	Acquire	return ComputePipeline::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4853	callback-or-async	CallbackMode	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4853	callback-or-async	callback	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4853	callback-or-async	callbackMode	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4853	construction-or-allocation	CreateComputePipelineAsync	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4854	callback-or-async	callbackInfo	WGPUCreateComputePipelineAsyncCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4855	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4855	callback-or-async	callbackMode	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4857	callback-or-async	callback	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4857	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4857	callback-or-async	callback_param	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4858	callback-or-async	callback_param	auto cb = reinterpret_cast<Cb*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4859	construction-or-allocation	Acquire	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4859	construction-or-allocation	CreatePipelineAsyncStatus	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4865	callback-or-async	callback	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
