version	upstream_sha	upstream_file	include_line	directive	include_token	include_syntax	active_branch_path	resolution_kind	resolved_source	source_unit	dependency_unit	correspondence_owner	correspondence_evidence	mapping_status	translation_status	translation_disposition	evidence
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	20	include	generated/shaders/color_ramp.glsl.exports.h	quote	all	generated-shader-source	renderer/src/shaders/color_ramp.glsl	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:20
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	21	include	generated/shaders/tessellate.glsl.exports.h	quote	all	generated-shader-source	renderer/src/shaders/tessellate.glsl	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:21
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	24	import	mach-o/arch.h	angle	(defined(RIVE_IOS_SIMULATOR))	toolchain-header	toolchain:mach-o/arch.h	metal-render-context-implementation	-	toolchain:mach-o/arch.h	toolchain:mach-o/arch.h	prepared	verified	toolchain-provided	cpp:renderer/src/metal/render_context_metal_impl.mm:24
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	30	include	generated/shaders/rive_pls_ios.metallib.c	quote	(defined(RIVE_IOS))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:30
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	32	include	generated/shaders/rive_pls_ios_simulator.metallib.c	quote	(!((defined(RIVE_IOS))) && (defined(RIVE_IOS_SIMULATOR)))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:32
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	34	include	generated/shaders/rive_renderer_xros.metallib.c	quote	(!((defined(RIVE_IOS)) || (defined(RIVE_IOS_SIMULATOR))) && (defined(RIVE_XROS)))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:34
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	36	include	generated/shaders/rive_renderer_xros_simulator.metallib.c	quote	(!((defined(RIVE_IOS)) || (defined(RIVE_IOS_SIMULATOR)) || (defined(RIVE_XROS))) && (defined(RIVE_XROS_SIMULATOR)))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:36
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	38	include	generated/shaders/rive_renderer_appletvos.metallib.c	quote	(!((defined(RIVE_IOS)) || (defined(RIVE_IOS_SIMULATOR)) || (defined(RIVE_XROS)) || (defined(RIVE_XROS_SIMULATOR))) && (defined(RIVE_APPLETVOS)))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:38
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	40	include	generated/shaders/rive_renderer_appletvsimulator.metallib.c	quote	(!((defined(RIVE_IOS)) || (defined(RIVE_IOS_SIMULATOR)) || (defined(RIVE_XROS)) || (defined(RIVE_XROS_SIMULATOR)) || (defined(RIVE_APPLETVOS))) && (defined(RIVE_APPLETVOS_SIMULATOR)))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:40
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/metal/render_context_metal_impl.mm	42	include	generated/shaders/rive_pls_macosx.metallib.c	quote	(!((defined(RIVE_IOS)) || (defined(RIVE_IOS_SIMULATOR)) || (defined(RIVE_XROS)) || (defined(RIVE_XROS_SIMULATOR)) || (defined(RIVE_APPLETVOS)) || (defined(RIVE_APPLETVOS_SIMULATOR))))	generated-shader-artifact	renderer/src/shaders/Makefile	metal-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/metal/render_context_metal_impl.mm:42
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_bind_group_metal.hpp	2	include	rive/renderer/ore/ore_bind_group.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_bind_group.hpp	ore-bind-group	ore-bind-group	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_bind_group_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_bind_group_metal.hpp	3	include	rive/renderer/ore/ore_binding_map.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_binding_map.hpp	ore-bind-group	ore-binding-map	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_bind_group_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_bind_group_metal.hpp	4	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-bind-group	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_bind_group_metal.hpp:4
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_bind_group_metal.hpp	5	include	vector	angle	all	toolchain-header	toolchain:vector	ore-bind-group	-	toolchain:vector	toolchain:vector	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_bind_group_metal.hpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_bind_group_metal.mm	5	include	ore_bind_group_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_bind_group_metal.hpp	ore-bind-group	ore-bind-group	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_bind_group_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.hpp	2	include	rive/renderer/ore/ore_buffer.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_buffer.hpp	ore-buffer	ore-buffer	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_buffer_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.hpp	3	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-buffer	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_buffer_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.hpp	4	include	string	angle	all	toolchain-header	toolchain:string	ore-buffer	-	toolchain:string	toolchain:string	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_buffer_metal.hpp:4
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.hpp	5	include	vector	angle	all	toolchain-header	toolchain:vector	ore-buffer	-	toolchain:vector	toolchain:vector	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_buffer_metal.hpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.mm	5	include	ore_buffer_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_buffer_metal.hpp	ore-buffer	ore-buffer	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_buffer_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.mm	6	include	rive/renderer/ore/ore_context_metal.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_context_metal.hpp	ore-buffer	ore-context-render-pass	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_buffer_metal.mm:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.mm	7	include	rive/rive_types.hpp	quote	all	campaign-source	include/rive/rive_types.hpp	ore-buffer	generic-rive-types	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_buffer_metal.mm:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_buffer_metal.mm	9	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-buffer	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_buffer_metal.mm:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	5	include	rive/renderer/ore/ore_context_metal.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_context_metal.hpp	ore-context-render-pass	ore-context-render-pass	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	6	include	ore_bind_group_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_bind_group_metal.hpp	ore-context-render-pass	ore-bind-group	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	7	include	ore_buffer_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_buffer_metal.hpp	ore-context-render-pass	ore-buffer	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	8	include	ore_pipeline_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_pipeline_metal.hpp	ore-context-render-pass	ore-pipeline	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	9	include	ore_render_pass_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_render_pass_metal.hpp	ore-context-render-pass	ore-context-render-pass	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	10	include	ore_sampler_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_sampler_metal.hpp	ore-context-render-pass	ore-sampler	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	11	include	ore_shader_module_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_shader_module_metal.hpp	ore-context-render-pass	ore-shader-module	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	12	include	ore_texture_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_texture_metal.hpp	ore-context-render-pass	ore-texture	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	13	include	rive/renderer/render_canvas.hpp	quote	all	campaign-source	renderer/include/rive/renderer/render_canvas.hpp	ore-context-render-pass	generic-render-canvas	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	14	include	rive/renderer/metal/render_context_metal_impl.h	quote	all	campaign-source	renderer/include/rive/renderer/metal/render_context_metal_impl.h	ore-context-render-pass	metal-render-context-api	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	15	include	rive/rive_types.hpp	quote	all	campaign-source	include/rive/rive_types.hpp	ore-context-render-pass	generic-rive-types	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_context_metal.mm:15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	17	include	string	angle	all	toolchain-header	toolchain:string	ore-context-render-pass	-	toolchain:string	toolchain:string	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_context_metal.mm:17
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_context_metal.mm	19	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-context-render-pass	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_context_metal.mm:19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_pipeline_metal.hpp	2	include	rive/renderer/ore/ore_pipeline.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_pipeline.hpp	ore-pipeline	ore-pipeline	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_pipeline_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_pipeline_metal.hpp	3	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-pipeline	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_pipeline_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_pipeline_metal.mm	5	include	ore_pipeline_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_pipeline_metal.hpp	ore-pipeline	ore-pipeline	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_pipeline_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.hpp	2	include	rive/renderer/ore/ore_render_pass.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_render_pass.hpp	ore-context-render-pass	ore-context-render-pass	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.hpp	3	include	rive/renderer/ore/ore_pipeline.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_pipeline.hpp	ore-context-render-pass	ore-pipeline	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.hpp	4	include	rive/refcnt.hpp	quote	all	campaign-source	include/rive/refcnt.hpp	ore-context-render-pass	generic-refcnt	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.hpp:4
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.hpp	6	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-context-render-pass	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_render_pass_metal.hpp:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	5	include	ore_render_pass_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_render_pass_metal.hpp	ore-context-render-pass	ore-context-render-pass	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	6	include	ore_buffer_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_buffer_metal.hpp	ore-context-render-pass	ore-buffer	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	7	include	ore_pipeline_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_pipeline_metal.hpp	ore-context-render-pass	ore-pipeline	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	8	include	ore_bind_group_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_bind_group_metal.hpp	ore-context-render-pass	ore-bind-group	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	9	include	rive/renderer/ore/ore_context_metal.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_context_metal.hpp	ore-context-render-pass	ore-context-render-pass	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	10	include	rive/rive_types.hpp	quote	all	campaign-source	include/rive/rive_types.hpp	ore-context-render-pass	generic-rive-types	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_render_pass_metal.mm	12	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-context-render-pass	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_render_pass_metal.mm:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_sampler_metal.hpp	2	include	rive/renderer/ore/ore_sampler.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_sampler.hpp	ore-sampler	ore-sampler	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_sampler_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_sampler_metal.hpp	3	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-sampler	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_sampler_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_sampler_metal.mm	5	include	ore_sampler_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_sampler_metal.hpp	ore-sampler	ore-sampler	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_sampler_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_shader_module_metal.hpp	2	include	rive/renderer/ore/ore_shader_module.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_shader_module.hpp	ore-shader-module	ore-shader-module	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_shader_module_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_shader_module_metal.hpp	3	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-shader-module	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_shader_module_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_shader_module_metal.mm	5	include	ore_shader_module_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_shader_module_metal.hpp	ore-shader-module	ore-shader-module	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_shader_module_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_texture_metal.hpp	2	include	rive/renderer/ore/ore_texture.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_texture.hpp	ore-texture	ore-texture	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_texture_metal.hpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_texture_metal.hpp	3	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-texture	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_texture_metal.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_texture_metal.mm	5	include	ore_texture_metal.hpp	quote	all	campaign-source	renderer/src/ore/metal/ore_texture_metal.hpp	ore-texture	ore-texture	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_texture_metal.mm:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_texture_metal.mm	6	include	rive/rive_types.hpp	quote	all	campaign-source	include/rive/rive_types.hpp	ore-texture	generic-rive-types	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/metal/ore_texture_metal.mm:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/metal/ore_texture_metal.mm	8	import	Metal/Metal.h	angle	all	toolchain-header	toolchain:Metal/Metal.h	ore-texture	-	toolchain:Metal/Metal.h	toolchain:Metal/Metal.h	prepared	verified	toolchain-provided	cpp:renderer/src/ore/metal/ore_texture_metal.mm:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/ore_bind_group_layout.cpp	5	include	rive/renderer/ore/ore_bind_group_layout.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	ore-bind-group-layout	ore-bind-group-layout	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/ore_bind_group_layout.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/ore_bind_group_layout.cpp	6	include	rive/renderer/ore/ore_binding_map.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_binding_map.hpp	ore-bind-group-layout	ore-binding-map	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/ore_bind_group_layout.cpp:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/ore_bind_group_layout.cpp	8	include	sstream	angle	all	toolchain-header	toolchain:sstream	ore-bind-group-layout	-	toolchain:sstream	toolchain:sstream	prepared	verified	toolchain-provided	cpp:renderer/src/ore/ore_bind_group_layout.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/ore_binding_map.cpp	5	include	rive/renderer/ore/ore_binding_map.hpp	quote	all	campaign-source	renderer/include/rive/renderer/ore/ore_binding_map.hpp	ore-binding-map	ore-binding-map	-	-	prepared	verified	required-source-edge	cpp:renderer/src/ore/ore_binding_map.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/ore_binding_map.cpp	7	include	algorithm	angle	all	toolchain-header	toolchain:algorithm	ore-binding-map	-	toolchain:algorithm	toolchain:algorithm	prepared	verified	toolchain-provided	cpp:renderer/src/ore/ore_binding_map.cpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/ore/ore_binding_map.cpp	8	include	cstring	angle	all	toolchain-header	toolchain:cstring	ore-binding-map	-	toolchain:cstring	toolchain:cstring	prepared	verified	toolchain-provided	cpp:renderer/src/ore/ore_binding_map.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	5	include	rive/renderer/render_context.hpp	quote	all	campaign-source	renderer/include/rive/renderer/render_context.hpp	generic-render-context-implementation	generic-render-context-contract	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	7	include	gr_inner_fan_triangulator.hpp	quote	all	upstream-global-source	renderer/src/gr_inner_fan_triangulator.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-renderer/src/gr_triangulator.rs	crates/nuxie-renderer/src/gr_triangulator.rs	rust:crates/nuxie-renderer/src/gr_triangulator.rs:1-2591	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	8	include	intersection_board.hpp	quote	all	upstream-global-source	renderer/src/intersection_board.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-renderer/src/intersection_board.rs	crates/nuxie-renderer/src/intersection_board.rs	rust:crates/nuxie-renderer/src/intersection_board.rs:1-1216	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	9	include	gradient.hpp	quote	all	campaign-source	renderer/src/gradient.hpp	generic-render-context-implementation	generic-gradient	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	10	include	rive_render_paint.hpp	quote	all	campaign-source	renderer/src/rive_render_paint.hpp	generic-render-context-implementation	generic-rive-render-paint	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	11	include	rive/renderer/draw.hpp	quote	all	campaign-source	renderer/include/rive/renderer/draw.hpp	generic-render-context-implementation	generic-render-context-implementation	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	13	include	rive/renderer/render_canvas.hpp	quote	(defined(RIVE_CANVAS))	campaign-source	renderer/include/rive/renderer/render_canvas.hpp	generic-render-context-implementation	generic-render-canvas	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	15	include	rive/renderer/rive_render_image.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_render_image.hpp	generic-render-context-implementation	generic-texture-image	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:15
